20      24986.6
40      24552.8
60      24482.9
140     24345.4
160     24330.7
180     23530.2
300     23503.4
320     23307
340     22312.6
460     21783.8
480     21165.7
520     21032.5
560     20793.6
600     20641.1
620     20565.9
660     20498
700     20053.4
1060    20005.5
1120    19418
1220    19387.7
1360    19377.2
1420    18689.2
1440    18619.7
1480    17704.1
1800    17410.4
1860    17324.2
2540    17317.9
